customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,property_valuation
933,Melany,L'oiseau,Female,75,1996-05-19,Help Desk Operator,Retail,Mass Customer,0,1,5.0,243 Ridge Oak Center,2195,NSW,9.0
934,Marcellus,Louisot,Male,76,1996-01-22,Human Resources Manager,Manufacturing,Mass Customer,0,0,6.0,4 Eastlawn Crossing,2036,NSW,12.0
935,Aldin,Cracker,Male,76,1994-09-12,Marketing Manager,,Mass Customer,0,1,3.0,33 Farwell Crossing,2575,NSW,10.0
936,Raffaello,Godleman,Male,64,1988-05-16,Speech Pathologist,Health,High Net Worth,0,0,3.0,5 Reindahl Point,3400,VIC,2.0
937,Nikolos,McKyrrelly,Male,65,1985-11-15,Human Resources Assistant IV,Manufacturing,Affluent Customer,0,0,15.0,8882 Valley Edge Junction,2145,NSW,8.0
938,Corabelle,,Female,18,1996-04-06,Technical Writer,Retail,Mass Customer,0,0,7.0,633 Cordelia Alley,3037,VIC,7.0
939,Cristian,Theodoris,Male,53,1961-01-10,Product Engineer,Manufacturing,Mass Customer,0,0,6.0,32 Dennis Hill,2233,NSW,9.0
940,Marnia,Claesens,Female,3,1987-06-16,Administrative Officer,Manufacturing,Mass Customer,0,0,9.0,54905 Anniversary Pass,4570,QLD,2.0
941,Tye,Doohan,Male,13,1995-02-02,Recruiting Manager,Financial Services,Affluent Customer,0,1,1.0,5 Gale Street,4507,QLD,8.0
942,Shirley,Brook,Female,31,1974-02-07,Director of Sales,Financial Services,Mass Customer,0,1,14.0,5413 Burning Wood Plaza,4220,QLD,8.0
943,Holly,Gamett,Male,94,1979-09-17,Legal Assistant,Property,Affluent Customer,0,1,15.0,6183 Morrow Court,2113,NSW,11.0
944,Anderea,Dallewater,Female,53,1976-01-12,,Manufacturing,Mass Customer,0,0,15.0,9 Colorado Trail,3799,VIC,3.0
945,Hebert,Bernocchi,Male,59,1998-08-26,Human Resources Manager,,High Net Worth,0,1,1.0,627 Ronald Regan Alley,4505,QLD,6.0
946,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,0,0,12.0,93446 Eagle Crest Plaza,2229,NSW,10.0
947,Hyacinth,Naldrett,Female,43,1986-03-10,Pharmacist,Health,Mass Customer,0,0,10.0,9 Clyde Gallagher Plaza,3021,VIC,7.0
948,Yardley,Argo,Male,19,1969-08-09,Recruiting Manager,,Affluent Customer,0,0,10.0,56709 Petterle Street,2443,NSW,6.0
949,Jarid,Grebner,Male,18,1975-09-07,Executive Secretary,Health,Mass Customer,0,1,3.0,221 Coolidge Parkway,2010,NSW,9.0
950,Bret,Ivakhnov,U,24,,Recruiter,IT,High Net Worth,0,1,,33564 Jana Court,4218,QLD,5.0
951,Meryl,Dumbar,Male,44,1999-09-29,Assistant Media Planner,Entertainment,Mass Customer,0,0,1.0,7 Starling Crossing,2570,NSW,9.0
952,Marina,Andresen,Female,34,1971-06-13,VP Sales,Financial Services,Affluent Customer,0,1,6.0,283 Ryan Street,3752,VIC,7.0
953,Jasmin,Brodeur,Female,16,1979-05-23,,,Mass Customer,0,0,7.0,97 Aberg Pass,4720,QLD,1.0
954,Alain,Immins,Male,76,1995-02-28,VP Quality Control,Manufacturing,Mass Customer,0,1,7.0,0 Menomonie Avenue,3177,VIC,6.0
955,Teresina,Gibbie,Female,78,1989-10-01,Research Nurse,Health,Mass Customer,0,1,9.0,20 Carpenter Parkway,2192,NSW,9.0
956,Ezechiel,Pettecrew,Male,19,1960-09-26,Nuclear Power Engineer,Manufacturing,Mass Customer,0,1,9.0,14796 Ramsey Street,2069,NSW,12.0
957,Jamima,Gannan,Female,80,1994-08-20,Automation Specialist I,Manufacturing,Affluent Customer,0,1,7.0,1346 Forest Dale Point,3111,VIC,10.0
958,Kristofor,Saulter,Male,15,1964-01-14,Biostatistician IV,Health,High Net Worth,0,0,18.0,217 Meadow Vale Point,2023,NSW,12.0
959,Katharina,Jennins,Female,3,1986-10-26,Staff Scientist,,Affluent Customer,0,1,21.0,341 Saint Paul Lane,2033,NSW,9.0
960,Lannie,Crumley,Male,1,1968-10-10,GIS Technical Architect,Health,Mass Customer,0,1,12.0,7823 Village Green Park,3030,VIC,8.0
961,Rosamund,Shelton,Female,73,1986-08-10,Assistant Manager,Financial Services,Mass Customer,0,0,6.0,382 Dayton Lane,2148,NSW,8.0
962,Granger,Tuftin,Male,49,1977-09-07,VP Product Management,,High Net Worth,0,1,17.0,4 Kennedy Trail,3147,VIC,8.0
963,Valery,Haresign,Female,56,1968-07-28,Budget/Accounting Analyst I,,High Net Worth,0,1,16.0,4364 Gale Park,2196,NSW,10.0
964,Rhetta,Grellier,Female,35,1994-01-24,Assistant Professor,Financial Services,High Net Worth,0,0,6.0,2379 Dorton Pass,2089,NSW,12.0
965,Meggie,Whitchurch,Female,86,1997-06-18,Structural Engineer,Retail,High Net Worth,0,1,5.0,5 Hintze Hill,2641,NSW,1.0
966,Krystyna,Linning,Female,70,1978-11-05,Speech Pathologist,Retail,High Net Worth,0,1,5.0,58 High Crossing Place,4212,QLD,10.0
967,April,Causon,Female,44,1999-10-04,Sales Associate,Manufacturing,Affluent Customer,0,1,1.0,1 Ridgeway Court,3241,VIC,5.0
968,Wayne,Woodfin,Male,96,1955-06-16,Accountant IV,IT,High Net Worth,0,1,16.0,00 Park Meadow Terrace,2450,NSW,6.0
969,Jo,Mallinar,Female,20,1978-09-19,Health Coach IV,Health,High Net Worth,0,1,18.0,29419 Harper Circle,4209,QLD,5.0
970,Kellyann,Hawton,Female,2,1980-06-26,VP Accounting,Financial Services,High Net Worth,0,1,14.0,1601 Judy Drive,2026,NSW,10.0
971,Sarge,Lerohan,Male,11,1988-10-25,Geologist I,Manufacturing,High Net Worth,0,0,22.0,7628 Larry Trail,3428,VIC,7.0
972,Dena,Crewdson,Female,81,1981-07-23,Project Manager,Retail,Mass Customer,0,1,10.0,004 Lawn Trail,4227,QLD,5.0
973,Annabella,Hebron,Female,46,1979-08-02,Data Coordiator,Health,High Net Worth,0,0,15.0,42 Dahle Parkway,3806,VIC,7.0
974,Mellicent,Dollin,Female,92,1991-06-07,Administrative Assistant IV,,Mass Customer,0,1,4.0,1472 Meadow Vale Lane,4034,QLD,7.0
975,Goldarina,Rzehorz,U,26,,Automation Specialist IV,IT,Mass Customer,0,0,,95 Old Gate Junction,2760,NSW,8.0
976,Andonis,Slimmon,Male,10,1971-10-21,Graphic Designer,Financial Services,Affluent Customer,0,0,10.0,55 Fairfield Court,3175,VIC,8.0
977,Olga,Dyke,Female,65,1959-11-30,Staff Accountant III,,High Net Worth,0,1,13.0,92 Bunker Hill Trail,2558,NSW,7.0
978,Erena,Escalero,Female,40,1982-01-31,Nurse Practicioner,,High Net Worth,0,0,15.0,1 Boyd Junction,2460,NSW,1.0
979,Kayla,Falkingham,Female,42,1959-12-25,Budget/Accounting Analyst I,Manufacturing,High Net Worth,0,0,12.0,938 Monica Park,3173,VIC,9.0
980,Max,Gronaver,Female,19,1978-01-23,Registered Nurse,Health,Mass Customer,0,0,8.0,26204 Monument Alley,2289,NSW,8.0
981,Bud,Smittoune,Male,0,1973-02-19,,Retail,Mass Customer,0,0,11.0,36 Grayhawk Plaza,2031,NSW,9.0
982,Tibold,Bonwell,Male,14,1960-02-12,Geologist III,Health,High Net Worth,0,1,6.0,8276 Hudson Trail,2250,NSW,6.0
983,Shaylyn,Riggs,U,49,,,IT,Affluent Customer,0,0,,3638 Starling Alley,2027,NSW,11.0
984,Luciano,Weddup,Male,89,1954-03-25,Programmer I,Manufacturing,Affluent Customer,0,0,16.0,7380 Canary Pass,3111,VIC,7.0
985,Aryn,O'Halloran,Female,29,1970-09-30,Help Desk Operator,Retail,High Net Worth,0,0,15.0,9 Debs Trail,4500,QLD,4.0
986,Barnard,Stranks,Male,3,1994-10-05,Office Assistant I,Manufacturing,Mass Customer,0,1,8.0,82 Shasta Drive,4825,QLD,3.0
987,Lars,Keher,Male,89,1974-08-29,Senior Cost Accountant,Financial Services,Affluent Customer,0,1,11.0,9 Goodland Center,4213,QLD,9.0
988,Andree,Simonato,Female,35,1981-01-15,Director of Sales,Manufacturing,High Net Worth,0,0,7.0,4 Amoth Trail,4161,QLD,6.0
989,Caralie,Morfett,Female,43,1982-05-24,Project Manager,Financial Services,Mass Customer,0,0,17.0,730 Butternut Trail,4018,QLD,4.0
990,Melissa,Purple,Female,56,1976-04-13,Administrative Officer,Manufacturing,Mass Customer,0,1,14.0,21780 Service Park,2560,NSW,7.0
991,Lenna,Coales,Female,11,1991-11-29,Financial Analyst,Financial Services,Mass Customer,0,1,10.0,00745 Huxley Center,3757,VIC,9.0
992,Cordelia,Hawkeswood,Female,6,1958-11-25,,Property,Mass Customer,0,1,8.0,45 Hazelcrest Junction,3073,VIC,9.0
993,Reine,Semken,Female,71,1977-02-18,Account Coordinator,Argiculture,High Net Worth,0,0,17.0,84019 Porter Trail,2871,NSW,3.0
994,Rhetta,Kupker,Female,62,1977-11-14,Librarian,Entertainment,Affluent Customer,0,1,5.0,64211 Laurel Alley,3141,VIC,10.0
995,Urbano,Mews,Male,16,1965-11-12,Information Systems Manager,Health,Mass Customer,0,1,19.0,31369 Meadow Valley Road,4034,QLD,5.0
996,Aura,Bemlott,U,67,,Assistant Manager,IT,Mass Customer,0,1,,8298 Texas Alley,2194,NSW,10.0
997,Ambros,Kernes,Male,30,1981-07-03,Teacher,Telecommunications,Mass Customer,0,1,13.0,1 Continental Center,2146,NSW,9.0
998,Petunia,Dufton,Female,66,1965-12-13,Speech Pathologist,Manufacturing,Affluent Customer,0,1,5.0,0465 Melrose Alley,2768,NSW,9.0
999,Dido,Leyburn,Female,12,1988-04-10,Recruiting Manager,,High Net Worth,0,0,4.0,5357 Mcguire Plaza,3073,VIC,9.0
1000,Paulie,Castelot,Female,44,1978-08-07,Compensation Analyst,Financial Services,Mass Customer,0,0,11.0,4757 Texas Trail,3136,VIC,9.0
1001,Finley,Vost,Male,63,1979-08-27,Recruiter,Retail,Mass Customer,0,0,14.0,27 Sunfield Center,4869,QLD,3.0
1002,Pacorro,De Clairmont,Male,65,1978-08-30,Business Systems Development Analyst,,Mass Customer,0,1,18.0,656 Bartelt Parkway,3127,VIC,12.0
1003,Mariann,O'Geaney,Female,35,1968-02-03,Paralegal,Financial Services,High Net Worth,0,0,18.0,610 Lakewood Gardens Point,4078,QLD,7.0
1004,Colas,Pumfrett,Male,35,1975-07-09,Business Systems Development Analyst,IT,High Net Worth,0,0,22.0,61 Lukken Plaza,3182,VIC,6.0
1005,Kalila,Birtwistle,Female,94,1967-09-15,Design Engineer,IT,High Net Worth,0,1,8.0,67 Holmberg Way,2165,NSW,9.0
1006,Norbert,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,0,1,19.0,3383 Fair Oaks Circle,3046,VIC,8.0
1007,Cord,Warriner,Male,58,1996-06-08,,Retail,Mass Customer,0,0,5.0,2 Vermont Avenue,2066,NSW,12.0
1008,Lorry,Booley,Female,47,1975-11-10,Teacher,,Mass Customer,0,0,21.0,486 Atwood Pass,2065,NSW,12.0
1009,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,0,1,13.0,05 Loftsgordon Pass,4380,QLD,9.0
1010,Leighton,Ebbles,Male,24,1963-01-26,Nurse,Financial Services,Affluent Customer,0,0,17.0,570 Butternut Pass,2340,NSW,4.0
1011,Cymbre,Janos,Female,42,1985-07-19,Occupational Therapist,Health,High Net Worth,0,1,10.0,63 Grayhawk Pass,2769,NSW,9.0
1012,Anna-diane,Preddle,Female,20,1955-05-20,Software Test Engineer III,,High Net Worth,0,1,11.0,44594 5th Street,4220,QLD,9.0
1013,Corissa,Zienkiewicz,Female,53,1976-09-06,Physical Therapy Assistant,Retail,High Net Worth,0,0,17.0,495 Elmside Drive,2179,NSW,8.0
1014,Miller,Faloon,Male,60,1960-10-14,Senior Developer,Property,Mass Customer,0,1,8.0,9 Macpherson Avenue,2527,NSW,8.0
1015,Toiboid,Sorrel,Male,7,1955-04-01,Web Developer I,Health,Mass Customer,0,0,17.0,738 Division Street,3024,VIC,8.0
1016,Adrian,Prettyjohns,Male,0,1959-08-12,Legal Assistant,IT,Mass Customer,0,1,17.0,5 Sheridan Circle,3934,VIC,11.0
1017,Jacquenette,Pluthero,Female,88,1979-01-09,Assistant Media Planner,Entertainment,High Net Worth,0,0,16.0,42 Lunder Drive,2027,NSW,11.0
1018,Matthiew,Ferreras,Male,1,1994-11-27,Help Desk Operator,Manufacturing,Mass Customer,0,1,7.0,3 Hayes Court,3109,VIC,10.0
1019,Ignazio,Milby,Male,42,1973-11-19,Human Resources Assistant II,Manufacturing,Mass Customer,0,1,14.0,711 Sachtjen Point,2540,NSW,8.0
1020,Natala,Thorndale,Female,29,1975-11-10,,IT,Affluent Customer,0,0,13.0,16395 Nevada Lane,2145,NSW,10.0
1021,Elvis,Rixon,Male,16,1977-10-02,Mechanical Systems Engineer,Retail,High Net Worth,0,0,7.0,0996 Cody Terrace,2761,NSW,8.0
1022,Suzann,Wilks,Female,56,1990-03-04,Assistant Manager,Financial Services,Affluent Customer,0,1,14.0,80424 Corben Alley,2136,NSW,10.0
1023,Iseabal,Fullbrook,Female,16,1991-07-23,,Financial Services,Affluent Customer,0,1,6.0,37208 Golf View Terrace,2145,NSW,8.0
1024,Rhodia,D'Onise,Female,17,1992-06-05,Social Worker,Health,High Net Worth,0,1,2.0,1128 Golden Leaf Center,3124,VIC,9.0
1025,Ario,Jeromson,Male,69,1997-07-30,Quality Engineer,IT,Mass Customer,0,1,5.0,4885 Stone Corner Alley,3046,VIC,8.0
1026,Vernon,Hakking,Male,66,1994-07-29,,Financial Services,Affluent Customer,0,0,4.0,66 Hudson Crossing,2153,NSW,10.0
1027,Rolando,Sherewood,Male,33,1966-10-07,Statistician I,Financial Services,Affluent Customer,0,0,18.0,5287 Wayridge Alley,2069,NSW,12.0
1028,Thorn,Torfin,Male,10,1999-08-11,Project Manager,,High Net Worth,0,0,1.0,15393 Cody Lane,2046,NSW,9.0
1029,Forbes,Londors,Male,71,1997-02-15,VP Sales,,Mass Customer,0,0,4.0,1 Mcbride Center,2484,NSW,6.0
1030,Nariko,Dummigan,Female,9,1962-05-05,Food Chemist,Health,Mass Customer,0,0,5.0,4870 Shelley Alley,3225,VIC,7.0
1031,Roi,Ogden,Male,75,1983-09-15,Junior Executive,Manufacturing,Mass Customer,0,0,6.0,65634 Del Mar Crossing,4053,QLD,7.0
1032,Maribelle,Werndly,Female,36,1978-07-18,Executive Secretary,,Mass Customer,0,1,18.0,8572 Melvin Drive,3145,VIC,11.0
1033,Jacob,Claringbold,Male,70,1995-01-06,,,Affluent Customer,0,1,3.0,5549 Bay Point,4068,QLD,9.0
1034,Denney,Cretney,Male,16,1976-05-12,,,High Net Worth,0,1,3.0,9 Forest Circle,2324,NSW,3.0
1035,Kara-lynn,Doddridge,Female,77,1976-11-02,Operator,Retail,Affluent Customer,0,1,5.0,6 Kedzie Hill,2214,NSW,9.0
1036,Randene,Ingle,Female,6,1969-11-28,Paralegal,Financial Services,Mass Customer,0,1,12.0,60601 Hoffman Court,2041,NSW,12.0
1037,Sissie,Rielly,Female,95,1956-08-08,Human Resources Assistant II,Financial Services,Mass Customer,0,0,10.0,1715 Scoville Drive,2031,NSW,11.0
1038,Fraser,Acome,U,57,,Engineer I,Manufacturing,Mass Customer,0,1,,85 Laurel Trail,3809,VIC,6.0
1039,Nona,Diamant,Female,24,1975-03-14,,,High Net Worth,0,1,15.0,3082 Almo Center,2454,NSW,4.0
1040,Jacenta,Wedlock,Female,78,1975-03-04,Food Chemist,Health,High Net Worth,0,0,9.0,27135 Melvin Plaza,4556,QLD,8.0
1041,Free,Bonniface,Male,95,1959-05-25,,Property,Affluent Customer,0,0,15.0,40 Kinsman Pass,2065,NSW,10.0
1042,Isacco,Woodwind,Male,0,1976-01-14,Nuclear Power Engineer,Manufacturing,High Net Worth,0,1,11.0,094 Green Road,2216,NSW,11.0
1043,Giorgi,Hurford,Male,34,1986-10-20,Sales Associate,Financial Services,Mass Customer,0,1,16.0,91 Spohn Plaza,4573,QLD,7.0
1044,Frederico,Whilder,U,4,,Food Chemist,Health,High Net Worth,0,0,,5 Jana Drive,4570,QLD,1.0
1045,Aeriel,Everest,Female,88,1986-05-08,,Financial Services,Mass Customer,0,1,19.0,201 Pepper Wood Avenue,2154,NSW,11.0
1046,Shir,Clevely,Female,0,1955-07-23,Budget/Accounting Analyst II,,Affluent Customer,0,0,11.0,4408 Haas Way,2171,NSW,9.0
1047,Standford,Tanswill,Male,39,1978-09-03,VP Accounting,Financial Services,Affluent Customer,0,0,11.0,6 Pawling Trail,2871,NSW,7.0
1048,Braden,Lamming,Male,99,1976-06-08,Internal Auditor,,Affluent Customer,0,0,15.0,31111 Hoepker Road,3034,VIC,9.0
1049,Fraser,Gaenor,Male,35,1996-03-02,Software Consultant,Property,Mass Customer,0,0,2.0,79 Lighthouse Bay Lane,3082,VIC,8.0
1050,Marjie,Ghion,Female,7,1973-07-29,Software Consultant,Telecommunications,Mass Customer,0,1,15.0,2354 Forster Road,2131,NSW,11.0
1051,Xylia,Lange,Female,34,1977-09-29,Help Desk Technician,Property,High Net Worth,0,1,14.0,5271 Vernon Court,3207,VIC,10.0
1052,Dela,Flannigan,Female,31,1986-02-02,Junior Executive,Financial Services,High Net Worth,0,0,3.0,06 Declaration Hill,3184,VIC,11.0
1053,Davon,Stanyland,Male,98,1962-05-20,,Manufacturing,Mass Customer,0,1,8.0,07716 5th Alley,2250,NSW,5.0
1054,Natal,Matiewe,Male,27,1983-08-09,Nuclear Power Engineer,Manufacturing,Mass Customer,0,1,13.0,10 Pennsylvania Hill,2118,NSW,11.0
1055,Danell,Rose,Female,30,1988-06-08,Data Coordiator,Manufacturing,Mass Customer,0,0,12.0,2330 Huxley Crossing,2570,NSW,10.0
1056,Kendricks,Markel,Male,96,1966-12-18,Software Test Engineer IV,Manufacturing,Affluent Customer,0,0,6.0,5811 Hanson Lane,2260,NSW,7.0
1057,Laryssa,Durdle,Female,73,1969-04-06,Registered Nurse,Health,Mass Customer,0,0,5.0,7 Main Crossing,2065,NSW,12.0
1058,Gretel,Gionettitti,Female,37,1987-10-24,Research Assistant IV,Retail,Affluent Customer,0,1,4.0,682 Spenser Plaza,3977,VIC,6.0
1059,Chantal,Plante,Female,68,1968-02-16,Account Representative III,Entertainment,High Net Worth,0,1,6.0,1149 Riverside Parkway,2016,NSW,11.0
1060,Vanda,Boadby,Female,88,1961-11-23,Associate Professor,Argiculture,Affluent Customer,0,1,13.0,1176 Pine View Lane,2112,NSW,11.0
1061,Anderson,,Male,34,1988-11-07,Speech Pathologist,Financial Services,Mass Customer,0,0,19.0,22 Sachtjen Avenue,2137,NSW,12.0
1062,Tish,Mowett,Female,32,1975-09-28,Junior Executive,,Mass Customer,0,0,14.0,6 Pankratz Crossing,2228,NSW,11.0
1063,Terrence,Geck,Male,22,1987-03-01,Actuary,Financial Services,Affluent Customer,0,1,13.0,6988 Acker Crossing,2217,NSW,10.0
1064,Thornie,Andrusov,Male,3,1977-06-13,Librarian,Entertainment,Affluent Customer,0,1,8.0,9993 Mccormick Street,2223,NSW,8.0
1065,Chilton,Ghirigori,Male,8,1962-06-27,Quality Engineer,Financial Services,Mass Customer,0,1,8.0,7 Holmberg Circle,2018,NSW,9.0
1066,Hailey,Ricciardi,Male,45,1995-10-06,Recruiter,Telecommunications,High Net Worth,0,0,12.0,7 Village Green Circle,3109,VIC,10.0
1067,Berri,Cotillard,Female,13,1965-05-17,Engineer IV,Financial Services,Mass Customer,0,1,13.0,4044 Tennessee Parkway,2315,NSW,9.0
1068,Frazer,Searston,Male,5,1995-03-21,,Health,Mass Customer,0,1,3.0,4297 Emmet Lane,2170,NSW,8.0
1069,Reese,Titterington,Male,85,1976-04-15,Web Designer I,Telecommunications,Mass Customer,0,0,15.0,6 Sycamore Drive,4053,QLD,7.0
1070,Albert,Gomery,Male,5,1995-06-04,Account Representative IV,,Mass Customer,0,0,1.0,6 Barby Road,4300,QLD,4.0
1071,Chrisy,Miranda,Male,68,1986-12-29,,Retail,High Net Worth,0,0,1.0,37495 Summerview Park,2619,NSW,7.0
1072,Curt,Petrello,Male,60,1957-06-01,Senior Cost Accountant,Financial Services,High Net Worth,0,1,8.0,3 Center Crossing,2452,NSW,3.0
1073,Elbertina,Donne,Female,77,1980-02-25,Associate Professor,,Affluent Customer,0,1,7.0,19386 Burrows Way,2229,NSW,10.0
1074,Griswold,Juett,Male,43,1974-07-14,Accounting Assistant IV,,High Net Worth,0,1,18.0,4 Quincy Trail,2800,NSW,3.0
1075,Cullin,Elcoate,Male,26,1967-07-25,Administrative Officer,Manufacturing,High Net Worth,0,0,7.0,69881 Westport Parkway,2880,NSW,1.0
1076,Siegfried,Trattles,Male,33,2000-06-06,Pharmacist,Health,Affluent Customer,0,0,2.0,44 Ramsey Road,2515,NSW,9.0
1077,Sheba,Este,Female,8,1955-10-11,,Telecommunications,Mass Customer,0,1,18.0,12764 Raven Plaza,4020,QLD,7.0
1078,Abe,Pilley,Male,69,1976-06-05,Executive Secretary,Manufacturing,Mass Customer,0,0,20.0,356 Petterle Way,2193,NSW,9.0
1079,Dennie,L' Anglois,Male,70,1978-01-03,Nurse Practicioner,Manufacturing,Mass Customer,0,0,18.0,2827 Fallview Lane,2064,NSW,9.0
1080,Monah,Talbot,Female,70,1999-12-26,Speech Pathologist,Property,Mass Customer,0,1,2.0,7 Del Sol Road,4220,QLD,9.0
1081,Marga,Cradduck,Female,25,1985-10-21,Social Worker,Health,Mass Customer,0,0,16.0,05415 Basil Junction,2450,NSW,8.0
1082,Guinevere,Kelby,U,90,,Financial Analyst,Financial Services,Mass Customer,0,1,,09 Warbler Court,4152,QLD,9.0
1083,Chadd,Fowlds,Male,46,1996-08-07,VP Product Management,,Affluent Customer,0,0,1.0,847 David Hill,4035,QLD,8.0
1084,Serena,Jagson,Female,54,1994-05-18,Accounting Assistant I,Retail,Affluent Customer,0,0,8.0,24596 Hoepker Avenue,2322,NSW,4.0
1085,Lucho,Strafen,Male,4,1975-09-12,Internal Auditor,Health,Mass Customer,0,0,8.0,75 Mesta Hill,4509,QLD,7.0
1086,Ezechiel,Parnall,Male,84,1989-06-21,Statistician IV,Property,Mass Customer,0,1,4.0,7258 Mandrake Terrace,3138,VIC,9.0
1087,Lian,Madrell,Female,39,1979-09-18,Financial Analyst,Financial Services,Mass Customer,0,1,8.0,84741 Scoville Terrace,3029,VIC,5.0
1088,Andy,Polgreen,Female,19,1989-07-21,Design Engineer,,High Net Worth,0,1,3.0,04328 Rowland Plaza,3441,VIC,9.0
1089,Korney,Hess,Female,90,1988-09-17,Product Engineer,Property,Affluent Customer,0,0,12.0,332 Maywood Crossing,3136,VIC,9.0
1090,Lorettalorna,,Female,15,1975-07-15,Computer Systems Analyst II,Telecommunications,Affluent Customer,0,0,17.0,6026 Graceland Crossing,2121,NSW,11.0
1091,Keith,Housden,Male,19,1980-04-15,,Health,Mass Customer,0,0,15.0,0 Fremont Court,3023,VIC,7.0
1092,Katlin,Creddon,Female,56,1935-08-22,VP Quality Control,Retail,Mass Customer,0,0,5.0,5515 Artisan Center,3337,VIC,3.0
1093,Clarita,Penright,Female,63,1996-09-13,Business Systems Development Analyst,,Affluent Customer,0,0,5.0,0 Nevada Pass,2216,NSW,10.0
1094,Shaughn,Salters,Male,48,1975-12-27,Dental Hygienist,Health,High Net Worth,0,0,19.0,06 Heffernan Junction,4074,QLD,7.0
1095,Emelda,Gerler,Female,2,1958-08-29,Project Manager,Health,Mass Customer,0,0,6.0,04 Onsgard Center,2101,NSW,9.0
1096,Jakie,Mungham,Male,33,1969-11-29,Software Test Engineer I,Health,High Net Worth,0,0,14.0,37 Division Way,2153,NSW,9.0
1097,Gwenora,Grabbam,Female,71,1968-01-31,Engineer II,Financial Services,Mass Customer,0,1,18.0,9623 Fisk Plaza,2164,NSW,8.0
1098,Maure,Crow,Female,99,1989-02-01,Administrative Assistant IV,Financial Services,Mass Customer,0,1,12.0,9419 Homewood Way,2160,NSW,9.0
1099,Jarrett,Maffia,Male,12,1975-01-13,Tax Accountant,Manufacturing,Affluent Customer,0,1,11.0,26349 Spaight Junction,2756,NSW,8.0
1100,Cord,Braundt,Male,59,1983-01-02,Engineer I,Manufacturing,Mass Customer,0,0,15.0,1063 Forest Avenue,4510,QLD,3.0
1101,Haily,McWilliams,Female,76,1968-12-22,Senior Editor,,Mass Customer,0,0,15.0,548 Dahle Lane,2075,NSW,11.0
1102,Stephana,Puzey,Female,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,0,0,15.0,4 Barby Road,2647,NSW,3.0
1103,Glynnis,Sailor,Female,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,0,1,20.0,258 Luster Court,2154,NSW,10.0
1104,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,0,0,8.0,22669 Lien Center,2565,NSW,6.0
1105,Sherman,McCusker,Male,39,1990-02-10,General Manager,,Mass Customer,0,0,18.0,9 Autumn Leaf Court,2731,NSW,4.0
1106,Sibyl,Bigmore,Female,2,1962-12-17,Software Consultant,Retail,Mass Customer,0,0,15.0,9 Superior Plaza,3185,VIC,11.0
1107,Maridel,Whitby,Female,70,1974-07-17,Social Worker,Health,High Net Worth,0,0,18.0,86603 Dexter Road,2164,NSW,9.0
